trade_date,factor_name,factor_used,factor_drop_reason,candidate_count,selected_count,active_factor_count,dropped_factor_count,weighting_method,rebalance_flag,score_non_null_ratio,score_std,message
2025-11-05,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-05,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-06,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-06,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-06,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-07,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-07,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-07,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-10,bp,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-10,ep,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-10,size,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-11,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-11,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-11,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-12,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-12,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-12,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-13,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-13,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-13,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-14,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-14,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-14,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-17,bp,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-17,ep,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-17,size,True,,1,1,3,0,equal,True,1.0,0.0,selected_count_below_min;score_no_dispersion;rebalance_day
2025-11-18,bp,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-18,ep,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
2025-11-18,size,True,,1,1,3,0,equal,False,1.0,0.0,selected_count_below_min;score_no_dispersion
